"","userId","date","lat","lng","mode"
"29","5877302fc9e77c00015b2145","1500271285510","45.5009615598679","9.13032573134315","2"
"30","583d4cf6c9e77c00015a4bbf","1500271599071","45.0493510136652","7.62996750711703","10"
"31","5877302fc9e77c00015b2145","1500271601809","45.5009615598679","9.13032573134315","3"
"32","583d4cf6c9e77c00015a4bbf","1500271599354","45.0507179468052","7.62976191799511","3"
"33","583d4cf6c9e77c00015a4bbf","1500271780944","45.0507179468052","7.62976191799511","0"
"34","583d4cf6c9e77c00015a4bbf","1500271816669","45.0554716155772","7.63396476734397","0"
"35","583d4cf6c9e77c00015a4bbf","1500272029793","45.0553938045308","7.64894311177257","0"
"36","583d4cf6c9e77c00015a4bbf","1500272266489","45.0603077611792","7.65713441797778","0"
"37","583d4cf6c9e77c00015a4bbf","1500272512570","45.0633128443812","7.65962196576471","0"
"38","583d4cf6c9e77c00015a4bbf","1500272689814","45.0633128443812","7.65962196576471","3"
"39","5878fc1cc9e77c00015b3435","1500272624119","45.5416385404131","8.08112323315158","3"
"40","5878fc1cc9e77c00015b3435","1500272755231","45.5416385404131","8.08112323315158","3"
"41","583d4cf6c9e77c00015a4bbf","1500272761722","45.0640837742129","7.65863174747179","3"
"42","583d4cf6c9e77c00015a4bbf","1500272946974","45.0646759390669","7.65937315021684","3"
"43","583d4cf6c9e77c00015a4bbf","1500273132165","45.0646759390669","7.65937315021684","2"
"44","583d4cf6c9e77c00015a4bbf","1500273190053","45.0640759889881","7.65987205051397","2"
"45","583d4cf6c9e77c00015a4bbf","1500273256416","45.0640759889881","7.65987205051397","3"
"46","583d4cf6c9e77c00015a4bbf","1500273386665","45.0646546465918","7.66076775631271","3"
"47","583d4cf6c9e77c00015a4bbf","1500273628505","45.0646546465918","7.66076775631271","3"
"48","583d4cf6c9e77c00015a4bbf","1500273869144","45.0646546465918","7.66076775631271","3"
"49","583d4cf6c9e77c00015a4bbf","1500274115792","45.0654570117793","7.65970100660205","3"
"50","583d4cf6c9e77c00015a4bbf","1500274351611","45.0646546465918","7.66076775631271","3"
"51","583d4cf6c9e77c00015a4bbf","1500274526409","45.0646546465918","7.66076775631271","2"
"52","583d4cf6c9e77c00015a4bbf","1500274715318","45.0639620672054","7.6598433745491","2"
"53","583d4cf6c9e77c00015a4bbf","1500274750107","45.0639620672054","7.6598433745491","3"
"54","583d4cf6c9e77c00015a4bbf","1500274811949","45.0639620672054","7.6598433745491","2"
"55","583d4cf6c9e77c00015a4bbf","1500274834726","45.0645263502287","7.65907520073264","2"
"56","583d4cf6c9e77c00015a4bbf","1500275024091","45.0645263502287","7.65907520073264","3"
"57","583d4cf6c9e77c00015a4bbf","1500275076962","45.0654937055957","7.65930763239963","3"
"58","583d4cf6c9e77c00015a4bbf","1500275325981","45.0663191724616","7.65945424114882","3"
"59","583d4cf6c9e77c00015a4bbf","1500275566978","45.065076391274","7.659055099929","3"
"60","583d4cf6c9e77c00015a4bbf","1500275787383","45.065076391274","7.659055099929","3"
"61","583d4cf6c9e77c00015a4bbf","1500276030384","45.065076391274","7.659055099929","3"
"62","583d4cf6c9e77c00015a4bbf","1500276328565","45.0650577490653","7.65900577544299","9"
"63","583d4cf6c9e77c00015a4bbf","1500278434864","45.0650577490653","7.65900577544299","10"
"64","583d4cf6c9e77c00015a4bbf","1500278614194","45.0646358978373","7.66099642959844","3"
"65","5900ab38c9e77c0001b572d3","1500278515416","45.0658754586209","7.658900294978","9"
"66","5900ab38c9e77c0001b572d3","1500278743230","45.0658754586209","7.658900294978","3"
"67","58936f1ec9e77c0001b2f84f","1500278515787","45.0658754586209","7.658900294978","9"
"68","58936f1ec9e77c0001b2f84f","1500278515814","45.0658754586209","7.658900294978","3"
"69","58936f1ec9e77c0001b2f84f","1500278743242","45.0658754586209","7.658900294978","3"
"70","583d4cf6c9e77c00015a4bbf","1500278795630","45.0645129628851","7.66211019150726","3"
"71","5900ab38c9e77c0001b572d3","1500278923725","45.065076391274","7.659055099929","3"
"72","58936f1ec9e77c0001b2f84f","1500278923733","45.065076391274","7.659055099929","3"
"73","583d4cf6c9e77c00015a4bbf","1500279084796","45.0637700868361","7.66157815091426","3"
"74","58936f1ec9e77c0001b2f84f","1500279104036","45.065076391274","7.659055099929","3"
"75","5900ab38c9e77c0001b572d3","1500279104007","45.065076391274","7.659055099929","3"
"76","58936f1ec9e77c0001b2f84f","1500279301556","45.0658754586209","7.658900294978","3"
"77","5900ab38c9e77c0001b572d3","1500279301545","45.0658754586209","7.658900294978","3"
"78","583d4cf6c9e77c00015a4bbf","1500279307330","45.0645129628851","7.66211019150726","3"
"79","583d4cf6c9e77c00015a4bbf","1500279521463","45.0645828763387","7.66209223370954","9"
"80","596c724ec9e77c0001b81482","1500279524112","45.1760360186515","7.65073066575635","3"
"81","5900ab38c9e77c0001b572d3","1500279542961","45.0658754586209","7.658900294978","9"
"82","58936f1ec9e77c0001b2f84f","1500279542990","45.0658754586209","7.658900294978","9"
"83","583d4cf6c9e77c00015a4bbf","1500279737640","45.0645828763387","7.66209223370954","10"
"84","583d4cf6c9e77c00015a4bbf","1500279801133","45.0645828763387","7.66209223370954","9"
"85","583d4cf6c9e77c00015a4bbf","1500280171607","45.0645828763387","7.66209223370954","10"
"86","583d4cf6c9e77c00015a4bbf","1500280171725","45.0646187272809","7.66160690460204","3"
"87","583d4cf6c9e77c00015a4bbf","1500280227475","45.0646187272809","7.66160690460204","9"
"88","583d4cf6c9e77c00015a4bbf","1500280413521","45.0646187272809","7.66160690460204","10"
"89","583d4cf6c9e77c00015a4bbf","1500280413595","45.0645129628851","7.66211019150726","3"
"90","583d4cf6c9e77c00015a4bbf","1500280468974","45.0645129628851","7.66211019150726","9"
"91","583d4cf6c9e77c00015a4bbf","1500280775871","45.0645129628851","7.66211019150726","10"
"92","583d4cf6c9e77c00015a4bbf","1500280776019","45.0638203240825","7.66129954782758","3"
"93","583d4cf6c9e77c00015a4bbf","1500280831649","45.0638203240825","7.66129954782758","9"
"94","594994d9c9e77c0001b73c33","1500281121241","45.0541627797588","7.68642680737938","3"
"95","594994d9c9e77c0001b73c33","1500281246148","45.0541627797588","7.68642680737938","3"
"96","594994d9c9e77c0001b73c33","1500281401398","45.053176186722","7.68638373678521","3"
"97","583d4cf6c9e77c00015a4bbf","1500281449420","45.0638203240825","7.66129954782758","10"
"98","583d4cf6c9e77c00015a4bbf","1500281449901","45.0645129628851","7.66211019150726","3"
"99","583d4cf6c9e77c00015a4bbf","1500281535126","45.0645129628851","7.66211019150726","9"
"100","594994d9c9e77c0001b73c33","1500281695207","45.0532597319544","7.68557646776033","3"
"101","583d4cf6c9e77c00015a4bbf","1500281901918","45.0645129628851","7.66211019150726","10"
"102","594994d9c9e77c0001b73c33","1500281909299","45.0542385307293","7.6859539810645","3"
"103","583d4cf6c9e77c00015a4bbf","1500281957105","45.0637162266217","7.66177678437602","9"
"104","594994d9c9e77c0001b73c33","1500282235133","45.053176186722","7.68638373678521","3"
"105","583d4cf6c9e77c00015a4bbf","1500282497791","45.0637162266217","7.66177678437602","10"
"106","583d4cf6c9e77c00015a4bbf","1500282501416","45.0637162266217","7.66177678437602","2"
"107","594994d9c9e77c0001b73c33","1500282597969","45.053176186722","7.68638373678521","9"
"108","583d4cf6c9e77c00015a4bbf","1500282776948","45.065076391274","7.659055099929","2"
"109","583d4cf6c9e77c00015a4bbf","1500282851268","45.065076391274","7.659055099929","3"
"110","583d4cf6c9e77c00015a4bbf","1500282977190","45.0653209954812","7.65928706694506","3"
"111","583d4cf6c9e77c00015a4bbf","1500283222992","45.065076391274","7.659055099929","3"
"112","594994d9c9e77c0001b73c33","1500283365060","45.053176186722","7.68638373678521","10"
"113","583d4cf6c9e77c00015a4bbf","1500283456814","45.0658754586209","7.658900294978","3"
"114","594994d9c9e77c0001b73c33","1500283554121","45.0515525197507","7.68141686319367","3"
"115","583d4cf6c9e77c00015a4bbf","1500283699422","45.065076391274","7.659055099929","3"
"116","594994d9c9e77c0001b73c33","1500283795433","45.0515525197507","7.68141686319367","3"
"117","594994d9c9e77c0001b73c33","1500284095638","45.0540936625259","7.68527360771957","3"
"118","594994d9c9e77c0001b73c33","1500284169235","45.0540936625259","7.68527360771957","2"
"119","594994d9c9e77c0001b73c33","1500284210017","45.0540936625259","7.68527360771957","9"
"120","583d4cf6c9e77c00015a4bbf","1500284228882","45.065076391274","7.659055099929","9"
"121","5914c1f2c9e77c0001b5e15c","1500285250731","49.8387196821339","3.30136774357413","3"
"122","5914c1f2c9e77c0001b5e15c","1500285464968","49.8388236093634","3.30135369910095","3"
"123","5914c1f2c9e77c0001b5e15c","1500285731945","49.838116271705","3.30224250435471","3"
"124","583d4cf6c9e77c00015a4bbf","1500287158471","45.065076391274","7.659055099929","10"
"125","583d4cf6c9e77c00015a4bbf","1500287161058","45.065076391274","7.659055099929","9"
"126","583d4cf6c9e77c00015a4bbf","1500287205978","45.065076391274","7.659055099929","10"
"127","583d4cf6c9e77c00015a4bbf","1500287206051","45.0669871284707","7.65754811316462","3"
"128","583d4cf6c9e77c00015a4bbf","1500287211889","45.0669871284707","7.65754811316462","9"
"129","5877302fc9e77c00015b2145","1500288788312","45.5009615598679","9.13032573134315","2"
"130","5877302fc9e77c00015b2145","1500288835557","45.5009615598679","9.13032573134315","3"
"131","5877302fc9e77c00015b2145","1500288886703","45.5009615598679","9.13032573134315","2"
"132","5877302fc9e77c00015b2145","1500289055906","45.5009615598679","9.13032573134315","3"
"133","594994d9c9e77c0001b73c33","1500290788296","45.0540936625259","7.68527360771957","10"
"134","594994d9c9e77c0001b73c33","1500290788414","45.057445547629","7.68508082755233","3"
"135","594994d9c9e77c0001b73c33","1500290788903","45.057445547629","7.68508082755233","3"
"136","594994d9c9e77c0001b73c33","1500290804595","45.057445547629","7.68508082755233","9"
"137","594994d9c9e77c0001b73c33","1500290804697","45.057445547629","7.68508082755233","10"
"138","594994d9c9e77c0001b73c33","1500290804999","45.057445547629","7.68508082755233","3"
"139","594994d9c9e77c0001b73c33","1500290985082","45.053176186722","7.68638373678521","3"
"140","594994d9c9e77c0001b73c33","1500290985162","45.053176186722","7.68638373678521","9"
"141","583d4cf6c9e77c00015a4bbf","1500291145548","45.0669871284707","7.65754811316462","10"
"142","583d4cf6c9e77c00015a4bbf","1500291145838","45.0644450196888","7.65201307378965","3"
"143","583d4cf6c9e77c00015a4bbf","1500291327153","45.0649251913385","7.65129339998201","3"
"144","583d4cf6c9e77c00015a4bbf","1500291508203","45.0652467293703","7.65175423232157","3"
"145","583d4cf6c9e77c00015a4bbf","1500291748765","45.0653027789094","7.65129740419043","3"
"146","594994d9c9e77c0001b73c33","1500291943572","45.053176186722","7.68638373678521","10"
"147","583d4cf6c9e77c00015a4bbf","1500291955226","45.0647695994594","7.6513790131436","3"
"148","594994d9c9e77c0001b73c33","1500291943661","45.0545931538621","7.68373179389009","3"
"149","594994d9c9e77c0001b73c33","1500291990942","45.0545931538621","7.68373179389009","2"
"150","594994d9c9e77c0001b73c33","1500292112476","45.0545931538621","7.68373179389009","3"
"151","583d4cf6c9e77c00015a4bbf","1500292136285","45.064451367376","7.65168472032739","9"
"152","594994d9c9e77c0001b73c33","1500292145765","45.0545162119242","7.68366924730829","3"
"153","5877302fc9e77c00015b2145","1500292158876","45.5009615598679","9.13032573134315","2"
"154","594994d9c9e77c0001b73c33","1500292375497","45.0551682818055","7.68313390394195","3"
"155","5877302fc9e77c00015b2145","1500292506090","45.5009615598679","9.13032573134315","3"
"156","594994d9c9e77c0001b73c33","1500292668717","45.0551682818055","7.68313390394195","3"
"157","594994d9c9e77c0001b73c33","1500292855773","45.0551682818055","7.68313390394195","3"
"158","583d4cf6c9e77c00015a4bbf","1500292933754","45.064451367376","7.65168472032739","10"
"159","583d4cf6c9e77c00015a4bbf","1500292942279","45.064451367376","7.65168472032739","2"
"160","583d4cf6c9e77c00015a4bbf","1500293077748","45.064451367376","7.65168472032739","0"
"161","594994d9c9e77c0001b73c33","1500293088958","45.0551682818055","7.68313390394195","9"
"162","583d4cf6c9e77c00015a4bbf","1500293114828","45.0653941226457","7.65404263738488","0"
"163","583d4cf6c9e77c00015a4bbf","1500293177321","45.0653941226457","7.65404263738488","3"
"164","583d4cf6c9e77c00015a4bbf","1500293221570","45.0653941226457","7.65404263738488","2"
"165","583d4cf6c9e77c00015a4bbf","1500293316982","45.0651964828127","7.65553948076266","2"
"166","583d4cf6c9e77c00015a4bbf","1500293507441","45.0651964828127","7.65553948076266","3"
"167","583d4cf6c9e77c00015a4bbf","1500293559347","45.0644939748257","7.65815181002423","3"
"168","583d4cf6c9e77c00015a4bbf","1500293599729","45.0644939748257","7.65815181002423","2"
"169","583d4cf6c9e77c00015a4bbf","1500293692085","45.0644939748257","7.65815181002423","3"
"170","583d4cf6c9e77c00015a4bbf","1500293992622","45.065076391274","7.659055099929","3"
"171","583d4cf6c9e77c00015a4bbf","1500294154942","45.0650577490653","7.65900577544299","3"
"172","594994d9c9e77c0001b73c33","1500294555974","45.0551682818055","7.68313390394195","10"
"173","583d4cf6c9e77c00015a4bbf","1500294577352","45.065076391274","7.659055099929","3"
"174","583d4cf6c9e77c00015a4bbf","1500294758856","45.0658754586209","7.658900294978","3"
"175","594994d9c9e77c0001b73c33","1500294776474","45.0540445191735","7.68468910550016","3"
"176","594994d9c9e77c0001b73c33","1500295023258","45.0538193352043","7.68714108750266","3"
"177","583d4cf6c9e77c00015a4bbf","1500295060665","45.0658687118139","7.65930392814495","3"
"178","594994d9c9e77c0001b73c33","1500295235278","45.0537762847091","7.68614670828297","3"
"179","594994d9c9e77c0001b73c33","1500295436580","45.0537666929877","7.68597342764015","3"
"180","594994d9c9e77c0001b73c33","1500295460237","45.0537666929877","7.68597342764015","0"
"181","594994d9c9e77c0001b73c33","1500295522643","45.0537666929877","7.68597342764015","2"
"182","583d4cf6c9e77c00015a4bbf","1500295563569","45.065076391274","7.659055099929","9"
"183","594994d9c9e77c0001b73c33","1500296476937","45.0540936625259","7.68527360771957","9"
"184","594994d9c9e77c0001b73c33","1500296596913","45.0540936625259","7.68527360771957","10"
"185","594994d9c9e77c0001b73c33","1500296617796","45.0540936625259","7.68527360771957","3"
"186","594994d9c9e77c0001b73c33","1500296718716","45.0540936625259","7.68527360771957","9"
"187","5878fc1cc9e77c00015b3435","1500272624119","45.5416385404131","8.08112323315158","3"
"188","5878fc1cc9e77c00015b3435","1500272755231","45.5416385404131","8.08112323315158","3"
"189","5878fc1cc9e77c00015b3435","1500297512581","45.5416385404131","8.08112323315158","3"
"190","5878fc1cc9e77c00015b3435","1500297534218","45.5416385404131","8.08112323315158","3"
"191","5914a4dec9e77c0001b5e09f","1500300595670","45.065076391274","7.659055099929","3"
"192","5914a4dec9e77c0001b5e09f","1500301083377","45.0658687118139","7.65930392814495","3"
"193","5914a4dec9e77c0001b5e09f","1500301382461","45.0630297065585","7.65906105744154","3"
"194","5914a4dec9e77c0001b5e09f","1500301628026","45.0635943189327","7.66098668746711","3"
"195","5914a4dec9e77c0001b5e09f","1500301836071","45.065076391274","7.659055099929","3"
"196","5914a4dec9e77c0001b5e09f","1500302181267","45.0630297065585","7.65906105744154","3"
"197","5914a4dec9e77c0001b5e09f","1500302429546","45.0630297065585","7.65906105744154","3"
"198","5914a4dec9e77c0001b5e09f","1500302650919","45.0630297065585","7.65906105744154","3"
"199","5914a4dec9e77c0001b5e09f","1500302834953","45.065076391274","7.659055099929","3"
"200","5914a4dec9e77c0001b5e09f","1500303017628","45.065076391274","7.659055099929","3"
"201","5914a4dec9e77c0001b5e09f","1500303218801","45.065076391274","7.659055099929","3"
"202","5914a4dec9e77c0001b5e09f","1500303557488","45.065076391274","7.659055099929","3"
"203","5914a4dec9e77c0001b5e09f","1500303917086","45.065076391274","7.659055099929","3"
"204","583d4cf6c9e77c00015a4bbf","1500303953387","45.065076391274","7.659055099929","10"
"205","583d4cf6c9e77c00015a4bbf","1500303983220","45.065076391274","7.659055099929","2"
"206","583d4cf6c9e77c00015a4bbf","1500304147813","45.0646682422691","7.65818765693138","2"
"207","583d4cf6c9e77c00015a4bbf","1500304154886","45.0646682422691","7.65818765693138","3"
"208","5914a4dec9e77c0001b5e09f","1500304155619","45.0658754586209","7.658900294978","9"
"209","583d4cf6c9e77c00015a4bbf","1500304190479","45.0646682422691","7.65818765693138","2"
"210","583d4cf6c9e77c00015a4bbf","1500304208890","45.0646682422691","7.65818765693138","9"
"211","5914c1f2c9e77c0001b5e15c","1500285914345","49.8383718048569","3.30150269180128","3"
"212","5914c1f2c9e77c0001b5e15c","1500286215553","49.8380345497786","3.30247445881478","3"
"213","5914c1f2c9e77c0001b5e15c","1500286518195","49.8380345497786","3.30247445881478","9"
"214","5914c1f2c9e77c0001b5e15c","1500286637947","49.8380345497786","3.30247445881478","10"
"215","5914c1f2c9e77c0001b5e15c","1500286802619","49.8380345497786","3.30247445881478","9"
"216","5914c1f2c9e77c0001b5e15c","1500305720288","49.8380345497786","3.30247445881478","10"
"217","5914c1f2c9e77c0001b5e15c","1500305720514","49.8380345497786","3.30247445881478","2"
"218","5914c1f2c9e77c0001b5e15c","1500305810436","49.8380345497786","3.30247445881478","9"
"219","5914c1f2c9e77c0001b5e15c","1500305858513","49.8380345497786","3.30247445881478","10"
"220","5914c1f2c9e77c0001b5e15c","1500305861123","50.0463536709795","3.45116349004323","3"
"221","5914c1f2c9e77c0001b5e15c","1500306266736","49.8416956552702","3.29436085270299","3"
"222","5914c1f2c9e77c0001b5e15c","1500306292937","49.8440033855205","3.29483139977209","3"
"223","5877302fc9e77c00015b2145","1500306352118","45.5009615598679","9.13032573134315","2"
"224","5877302fc9e77c00015b2145","1500306458268","45.5009615598679","9.13032573134315","3"
"225","5914c1f2c9e77c0001b5e15c","1500306487181","49.8470484791454","3.29590307492573","3"
"226","5914c1f2c9e77c0001b5e15c","1500306729600","49.8481491202789","3.29947631029664","3"
"227","5914c1f2c9e77c0001b5e15c","1500306909454","49.847120536705","3.29905675425053","3"
"228","5877302fc9e77c00015b2145","1500306941569","45.5009615598679","9.13032573134315","0"
"229","5914c1f2c9e77c0001b5e15c","1500307110583","49.8472196151964","3.29926575865253","3"
"230","5914c1f2c9e77c0001b5e15c","1500307347563","49.847216578858","3.2994249315849","3"
"231","5914c1f2c9e77c0001b5e15c","1500307526628","49.847216578858","3.2994249315849","9"
"232","5914c1f2c9e77c0001b5e15c","1500307526699","49.847216578858","3.2994249315849","10"
"233","5914c1f2c9e77c0001b5e15c","1500307526822","49.8476183034022","3.29855132870774","3"
"234","5914c1f2c9e77c0001b5e15c","1500307713563","49.8480357590918","3.29912923625283","9"
"235","5914c1f2c9e77c0001b5e15c","1500307827693","49.8480357590918","3.29912923625283","10"
"236","5914c1f2c9e77c0001b5e15c","1500307827788","49.8480357590918","3.29912923625283","3"
"237","5914c1f2c9e77c0001b5e15c","1500307827839","49.8480357590918","3.29912923625283","9"
"238","5877302fc9e77c00015b2145","1500307867892","45.5009615598679","9.13032573134315","2"
"239","5877302fc9e77c00015b2145","1500307914318","45.5009615598679","9.13032573134315","0"
"240","583d4cf6c9e77c00015a4bbf","1500307933342","45.0646682422691","7.65818765693138","10"
"241","583d4cf6c9e77c00015a4bbf","1500307933908","45.0640498642676","7.65822825787344","3"
"242","583d4cf6c9e77c00015a4bbf","1500308140497","45.0640498642676","7.65822825787344","3"
"243","583d4cf6c9e77c00015a4bbf","1500308149776","45.0627274036493","7.6590926691867","3"
"244","583d4cf6c9e77c00015a4bbf","1500308333500","45.0649719375285","7.65996965857344","3"
"245","583d4cf6c9e77c00015a4bbf","1500308457543","45.0649719375285","7.65996965857344","1"
"246","583d4cf6c9e77c00015a4bbf","1500308516298","45.0628211080939","7.66853610310917","1"
"247","5877302fc9e77c00015b2145","1500308627680","45.5009615598679","9.13032573134315","3"
"248","583d4cf6c9e77c00015a4bbf","1500308729563","45.0628211080939","7.66853610310917","0"
"249","583d4cf6c9e77c00015a4bbf","1500308751295","45.063069389311","7.67727386847851","0"
"250","583d4cf6c9e77c00015a4bbf","1500308822555","45.063069389311","7.67727386847851","3"
"251","583d4cf6c9e77c00015a4bbf","1500308993425","45.0607541961085","7.68209209868129","3"
"252","583d4cf6c9e77c00015a4bbf","1500309143333","45.0607541961085","7.68209209868129","1"
"253","583d4cf6c9e77c00015a4bbf","1500309238115","45.0675965567845","7.68991573319272","1"
"254","583d4cf6c9e77c00015a4bbf","1500309298985","45.0675965567845","7.68991573319272","3"
"255","583d4cf6c9e77c00015a4bbf","1500309453101","45.0675965567845","7.68991573319272","1"
"256","583d4cf6c9e77c00015a4bbf","1500309495089","45.0683687110751","7.68444243709652","1"
"257","5877302fc9e77c00015b2145","1500309496420","45.5009615598679","9.13032573134315","0"
"258","5914c1f2c9e77c0001b5e15c","1500309649445","49.8480357590918","3.29912923625283","10"
"259","583d4cf6c9e77c00015a4bbf","1500309728105","45.073167837576","7.67408958825316","1"
"260","5914c1f2c9e77c0001b5e15c","1500309649519","49.8475611903228","3.30206605004984","3"
"261","5914c1f2c9e77c0001b5e15c","1500309649644","49.8475611903228","3.30206605004984","2"
"262","5914c1f2c9e77c0001b5e15c","1500309805304","49.8475611903228","3.30206605004984","9"
"263","583d4cf6c9e77c00015a4bbf","1500309931562","45.0714465263952","7.66598627689203","1"
"264","594994d9c9e77c0001b73c33","1500309107836","45.0536207511714","7.68541891918719","9"
"265","583d4cf6c9e77c00015a4bbf","1500310123774","45.0671902230898","7.66322002532093","1"
"266","583d4cf6c9e77c00015a4bbf","1500310237742","45.0671902230898","7.66322002532093","0"
"267","583d4cf6c9e77c00015a4bbf","1500310305190","45.0643247262274","7.65841892571967","0"
"268","583d4cf6c9e77c00015a4bbf","1500310332353","45.0643247262274","7.65841892571967","2"
"269","5877302fc9e77c00015b2145","1500310379460","45.5009615598679","9.13032573134315","2"
"270","583d4cf6c9e77c00015a4bbf","1500310423355","45.0643247262274","7.65841892571967","3"
"271","5877302fc9e77c00015b2145","1500310471936","45.5009615598679","9.13032573134315","3"
"272","583d4cf6c9e77c00015a4bbf","1500310486414","45.065076391274","7.659055099929","3"
"273","583d4cf6c9e77c00015a4bbf","1500310727324","45.065076391274","7.659055099929","3"
"274","583d4cf6c9e77c00015a4bbf","1500310980962","45.065076391274","7.659055099929","3"
"275","583d4cf6c9e77c00015a4bbf","1500311307015","45.065076391274","7.659055099929","3"
"276","583d4cf6c9e77c00015a4bbf","1500311428019","45.065076391274","7.659055099929","9"
"277","594994d9c9e77c0001b73c33","1500311838508","45.0536207511714","7.68541891918719","10"
"278","594994d9c9e77c0001b73c33","1500311838598","45.0577321884505","7.68687697790477","3"
"279","594994d9c9e77c0001b73c33","1500311943827","45.0577321884505","7.68687697790477","2"
"280","594994d9c9e77c0001b73c33","1500312127068","45.058192423501","7.6902060802101","2"
"281","594994d9c9e77c0001b73c33","1500312316077","45.058192423501","7.6902060802101","3"
"282","594994d9c9e77c0001b73c33","1500312373515","45.058192423501","7.6902060802101","2"
"283","594994d9c9e77c0001b73c33","1500312402312","45.0589385069518","7.69052201992686","2"
"284","594994d9c9e77c0001b73c33","1500312717103","45.06087540531","7.69380574658319","2"
"285","594994d9c9e77c0001b73c33","1500313025697","45.0641074284334","7.69740071453367","2"
"286","594994d9c9e77c0001b73c33","1500313239284","45.0653056563642","7.69937723254864","2"
"287","594994d9c9e77c0001b73c33","1500313487847","45.0664637210495","7.7023387343528","2"
"288","594994d9c9e77c0001b73c33","1500313641190","45.0664637210495","7.7023387343528","3"
"289","594994d9c9e77c0001b73c33","1500313745892","45.0664637210495","7.7023387343528","0"
"290","594994d9c9e77c0001b73c33","1500313750089","45.0673262988107","7.70427994395038","0"
"291","594994d9c9e77c0001b73c33","1500313939081","45.0691921332402","7.70150646869675","0"
"292","594994d9c9e77c0001b73c33","1500314218157","45.0678776047572","7.70184161307217","0"
"293","594994d9c9e77c0001b73c33","1500314273225","45.0678776047572","7.70184161307217","3"
"294","594994d9c9e77c0001b73c33","1500314409976","45.068837486846","7.70149145061714","3"
"295","583f26ecc9e77c00015a52b2","1500314708345","45.47000813326","8.68729130555912","3"
"296","594994d9c9e77c0001b73c33","1500314740279","45.0679925889516","7.70173113365102","3"
"297","594994d9c9e77c0001b73c33","1500315053132","45.0687384961278","7.70214626206956","3"
"298","583f26ecc9e77c00015a52b2","1500315161806","45.4711517869712","8.69706691904356","3"
"299","594994d9c9e77c0001b73c33","1500315299010","45.0679925889516","7.70173113365102","9"
"300","583d4cf6c9e77c00015a4bbf","1500316074378","45.065076391274","7.659055099929","10"
"301","583d4cf6c9e77c00015a4bbf","1500316075099","45.0638850972919","7.65984984459712","9"
"302","583d4cf6c9e77c00015a4bbf","1500316109204","45.0638850972919","7.65984984459712","10"
"303","583d4cf6c9e77c00015a4bbf","1500316317504","45.0647085122562","7.65677410945631","3"
"304","583d4cf6c9e77c00015a4bbf","1500316498123","45.0627554723583","7.65548508746527","3"
"305","583d4cf6c9e77c00015a4bbf","1500316681562","45.0627554723583","7.65548508746527","9"
"306","583d4cf6c9e77c00015a4bbf","1500316701402","45.0627554723583","7.65548508746527","10"
